,ID,MaritalStatus,Con,Time,AU_Val,AU_Val1,AU_Expr
8021,B2025,2,2,9.11,['fake'],fake,fake
8022,B2025,2,2,9.12,['fake'],fake,fake
8023,B2025,2,2,9.13,['fake'],fake,fake
8024,B2025,2,2,9.14,['fake'],fake,fake
8025,B2025,2,2,9.15,['AU31'],['AU31'],fake
8026,B2025,2,2,9.16,['AU31'],['AU31'],fake
8027,B2025,2,2,9.17,['AU31'],['AU31'],fake
8028,B2025,2,2,9.18,['AU31'],['AU31'],fake
8029,B2025,2,2,9.19,['AU31'],['AU31'],fake
8030,B2025,2,2,9.2,['AU31'],['AU31'],fake
8031,B2025,2,2,9.21,['fake'],fake,fake
8032,B2025,2,2,9.22,['fake'],fake,fake
8033,B2025,2,2,9.23,"['AU17', 'AU19', 'AU25']","['AU17', 'AU19', 'AU25']",fake
8034,B2025,2,2,9.24,['fake'],fake,fake
8035,B2025,2,2,9.25,['AU32_B'],['AU32'],fake
8036,B2025,2,2,9.26,['fake'],fake,fake
8037,B2025,2,2,9.27,['fake'],fake,fake
8038,B2025,2,2,9.28,['fake'],fake,fake
8039,B2025,2,2,9.29,['fake'],fake,fake
8040,B2025,2,2,9.3,['fake'],fake,fake
8041,B2025,2,2,9.31,['AU24'],['AU24'],fake
8042,B2025,2,2,9.32,['fake'],fake,fake
8043,B2025,2,2,9.33,['AU19'],['AU19'],fake
8044,B2025,2,2,9.34,['AU7'],['AU7'],fake
8045,B2025,2,2,9.35,['fake'],fake,fake
8046,B2025,2,2,9.36,['fake'],fake,fake
8047,B2025,2,2,9.37,['fake'],fake,fake
8048,B2025,2,2,9.38,['fake'],fake,fake
8049,B2025,2,2,9.39,['fake'],fake,fake
8050,B2025,2,2,9.4,['fake'],fake,fake
8051,B2025,2,2,9.41,['fake'],fake,fake
8052,B2025,2,2,9.42,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8053,B2025,2,2,9.43,['fake'],fake,fake
8054,B2025,2,2,9.44,['fake'],fake,fake
8055,B2025,2,2,9.45,['AU14'],['AU14'],fake
8056,B2025,2,2,9.46,['fake'],fake,fake
8057,B2025,2,2,9.47,['AU15'],['AU15'],fake
8058,B2025,2,2,9.48,['fake'],fake,fake
8059,B2025,2,2,9.49,['fake'],fake,fake
8060,B2025,2,2,9.5,['fake'],fake,fake
8061,B2025,2,2,9.51,['fake'],fake,fake
8062,B2025,2,2,9.52,['fake'],fake,fake
8063,B2025,2,2,9.53,['fake'],fake,fake
8064,B2025,2,2,9.54,['fake'],fake,fake
8065,B2025,2,2,9.55,['fake'],fake,fake
8066,B2025,2,2,9.56,['fake'],fake,fake
8067,B2025,2,2,9.57,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8068,B2025,2,2,9.58,['fake'],fake,fake
8069,B2025,2,2,9.59,['AU19'],['AU19'],fake
8070,B2025,2,2,10,['fake'],fake,fake
8071,B2025,2,2,10.01,['fake'],fake,fake
8072,B2025,2,2,10.02,['fake'],fake,fake
8073,B2025,2,2,10.03,['AU32'],['AU32'],fake
8074,B2025,2,2,10.04,['AU14'],['AU14'],fake
8075,B2025,2,2,10.05,['fake'],fake,fake
8076,B2025,2,2,10.06,['fake'],fake,fake
8077,B2025,2,2,10.07,['fake'],fake,fake
8078,B2025,2,2,10.08,['fake'],fake,fake
8079,B2025,2,2,10.09,['AU25'],['AU25'],fake
8080,B2025,2,2,10.1,"['AU15', 'AU17']","['AU15', 'AU17']",fake
8081,B2025,2,2,10.11,['fake'],fake,fake
8082,B2025,2,2,10.12,['AU14'],['AU14'],fake
8083,B2025,2,2,10.13,['fake'],fake,fake
8084,B2025,2,2,10.14,['fake'],fake,fake
8085,B2025,2,2,10.15,['fake'],fake,fake
8086,B2025,2,2,10.16,['fake'],fake,fake
8087,B2025,2,2,10.17,['fake'],fake,fake
8088,B2025,2,2,10.18,['fake'],fake,fake
8089,B2025,2,2,10.19,['fake'],fake,fake
8090,B2025,2,2,10.2,['fake'],fake,fake
8091,B2025,2,2,10.21,['fake'],fake,fake
8092,B2025,2,2,10.22,['fake'],fake,fake
8093,B2025,2,2,10.23,['fake'],fake,fake
8094,B2025,2,2,10.24,['fake'],fake,fake
8095,B2025,2,2,10.25,['fake'],fake,fake
8096,B2025,2,2,10.26,['fake'],fake,fake
8097,B2025,2,2,10.27,['fake'],fake,fake
8098,B2025,2,2,10.28,['AU4'],['AU4'],fake
8099,B2025,2,2,10.29,['fake'],fake,fake
8100,B2025,2,2,10.3,['fake'],fake,fake
8101,B2025,2,2,10.31,['fake'],fake,fake
8102,B2025,2,2,10.32,['fake'],fake,fake
8103,B2025,2,2,10.33,['fake'],fake,fake
8104,B2025,2,2,10.34,['fake'],fake,fake
8105,B2025,2,2,10.35,['fake'],fake,fake
8106,B2025,2,2,10.36,['fake'],fake,fake
8107,B2025,2,2,10.37,['fake'],fake,fake
8108,B2025,2,2,10.38,['fake'],fake,fake
8109,B2025,2,2,10.39,['fake'],fake,fake
8110,B2025,2,2,10.4,['fake'],fake,fake
8111,B2025,2,2,10.41,['fake'],fake,fake
8112,B2025,2,2,10.42,['fake'],fake,fake
8113,B2025,2,2,10.43,['fake'],fake,fake
8114,B2025,2,2,10.44,['fake'],fake,fake
8115,B2025,2,2,10.45,['fake'],fake,fake
8116,B2025,2,2,10.46,['fake'],fake,fake
8117,B2025,2,2,10.47,['fake'],fake,fake
8118,B2025,2,2,10.48,['fake'],fake,fake
8119,B2025,2,2,10.49,['fake'],fake,fake
8120,B2025,2,2,10.5,['fake'],fake,fake
8121,B2025,2,2,10.51,['fake'],fake,fake
8122,B2025,2,2,10.52,['fake'],fake,fake
8123,B2025,2,2,10.53,['fake'],fake,fake
8124,B2025,2,2,10.54,['fake'],fake,fake
8125,B2025,2,2,10.55,['AU4'],['AU4'],fake
8126,B2025,2,2,10.56,['fake'],fake,fake
8127,B2025,2,2,10.57,['fake'],fake,fake
8128,B2025,2,2,10.58,['fake'],fake,fake
8129,B2025,2,2,10.59,['fake'],fake,fake
8130,B2025,2,3,14.49,['fake'],fake,fake
8131,B2025,2,3,14.5,['fake'],fake,fake
8132,B2025,2,3,14.51,['fake'],fake,fake
8133,B2025,2,3,14.52,['fake'],fake,fake
8134,B2025,2,3,14.53,['fake'],fake,fake
8135,B2025,2,3,14.54,['fake'],fake,fake
8136,B2025,2,3,14.55,['fake'],fake,fake
8137,B2025,2,3,14.56,['fake'],fake,fake
8138,B2025,2,3,14.57,['fake'],fake,fake
8139,B2025,2,3,14.58,['AU14'],['AU14'],fake
8140,B2025,2,3,14.59,['fake'],fake,fake
8141,B2025,2,3,15,['fake'],fake,fake
8142,B2025,2,3,15.01,['fake'],fake,fake
8143,B2025,2,3,15.02,['fake'],fake,fake
8144,B2025,2,3,15.03,['fake'],fake,fake
8145,B2025,2,3,15.04,['fake'],fake,fake
8146,B2025,2,3,15.05,"['AU12', 'AU25']","['AU12', 'AU25']",fake
8147,B2025,2,3,15.06,['fake'],fake,fake
8148,B2025,2,3,15.07,['fake'],fake,fake
8149,B2025,2,3,15.08,['fake'],fake,fake
8150,B2025,2,3,15.09,['fake'],fake,fake
8151,B2025,2,3,15.1,['fake'],fake,fake
8152,B2025,2,3,15.11,['fake'],fake,fake
8153,B2025,2,3,15.12,['fake'],fake,fake
8154,B2025,2,3,15.13,['fake'],fake,fake
8155,B2025,2,3,15.14,['fake'],fake,fake
8156,B2025,2,3,15.15,"['AU17', 'AU32_B']","['AU17', 'AU32']",fake
8157,B2025,2,3,15.16,['fake'],fake,fake
8158,B2025,2,3,15.17,['fake'],fake,fake
8159,B2025,2,3,15.18,['fake'],fake,fake
8160,B2025,2,3,15.19,['fake'],fake,fake
8161,B2025,2,3,15.2,['fake'],fake,fake
8162,B2025,2,3,15.21,['fake'],fake,fake
8163,B2025,2,3,15.22,['fake'],fake,fake
8164,B2025,2,3,15.23,['fake'],fake,fake
8165,B2025,2,3,15.24,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8166,B2025,2,3,15.25,['fake'],fake,fake
8167,B2025,2,3,15.26,['fake'],fake,fake
8168,B2025,2,3,15.27,['AU24'],['AU24'],fake
8169,B2025,2,3,15.28,['fake'],fake,fake
8170,B2025,2,3,15.29,['fake'],fake,fake
8171,B2025,2,3,15.3,['fake'],fake,fake
8172,B2025,2,3,15.31,['AU7'],['AU7'],fake
8173,B2025,2,3,15.32,['fake'],fake,fake
8174,B2025,2,3,15.33,['fake'],fake,fake
8175,B2025,2,3,15.34,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8176,B2025,2,3,15.35,['fake'],fake,fake
8177,B2025,2,3,15.36,['fake'],fake,fake
8178,B2025,2,3,15.37,['fake'],fake,fake
8179,B2025,2,3,15.38,['AU19'],['AU19'],fake
8180,B2025,2,3,15.39,['fake'],fake,fake
8181,B2025,2,3,15.4,['fake'],fake,fake
8182,B2025,2,3,15.41,['fake'],fake,fake
8183,B2025,2,3,15.42,['fake'],fake,fake
8184,B2025,2,3,15.43,['fake'],fake,fake
8185,B2025,2,3,15.44,"['AU1', 'AU4']","['AU1', 'AU4']",fake
8186,B2025,2,3,15.45,['fake'],fake,fake
8187,B2025,2,3,15.46,['fake'],fake,fake
8188,B2025,2,3,15.47,['fake'],fake,fake
8189,B2025,2,3,15.48,['fake'],fake,fake
8190,B2025,2,3,15.49,['fake'],fake,fake
8191,B2025,2,3,15.5,['AU4'],['AU4'],fake
8192,B2025,2,3,15.51,['fake'],fake,fake
8193,B2025,2,3,15.52,['fake'],fake,fake
8194,B2025,2,3,15.53,['fake'],fake,fake
8195,B2025,2,3,15.54,['fake'],fake,fake
8196,B2025,2,3,15.55,['fake'],fake,fake
8197,B2025,2,3,15.56,['fake'],fake,fake
8198,B2025,2,3,15.57,['fake'],fake,fake
8199,B2025,2,3,15.58,['fake'],fake,fake
8200,B2025,2,3,15.59,['fake'],fake,fake
8201,B2025,2,3,16,['fake'],fake,fake
8202,B2025,2,3,16.01,['fake'],fake,fake
8203,B2025,2,3,16.02,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8204,B2025,2,3,16.03,['fake'],fake,fake
8205,B2025,2,3,16.04,['fake'],fake,fake
8206,B2025,2,3,16.05,['fake'],fake,fake
8207,B2025,2,3,16.06,['fake'],fake,fake
8208,B2025,2,3,16.07,['fake'],fake,fake
8209,B2025,2,3,16.08,['fake'],fake,fake
8210,B2025,2,3,16.09,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8211,B2025,2,3,16.1,['fake'],fake,fake
8212,B2025,2,3,16.11,"['AU24', 'AU31']","['AU24', 'AU31']",fake
8213,B2025,2,3,16.12,['fake'],fake,fake
8214,B2025,2,3,16.13,['fake'],fake,fake
8215,B2025,2,3,16.14,['fake'],fake,fake
8216,B2025,2,3,16.15,['fake'],fake,fake
8217,B2025,2,3,16.16,['fake'],fake,fake
8218,B2025,2,3,16.17,['fake'],fake,fake
8219,B2025,2,3,16.18,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8220,B2025,2,3,16.19,['fake'],fake,fake
8221,B2025,2,3,16.2,['fake'],fake,fake
8222,B2025,2,3,16.21,['fake'],fake,fake
8223,B2025,2,3,16.22,['fake'],fake,fake
8224,B2025,2,3,16.23,['fake'],fake,fake
8225,B2025,2,3,16.24,"['AU4', 'AU7']","['AU4', 'AU7']",fake
8226,B2025,2,3,16.25,['fake'],fake,fake
8227,B2025,2,3,16.26,['fake'],fake,fake
8228,B2025,2,3,16.27,['fake'],fake,fake
8229,B2025,2,3,16.28,['fake'],fake,fake
8230,B2025,2,3,16.29,['fake'],fake,fake
8231,B2025,2,3,16.3,['fake'],fake,fake
8232,B2025,2,3,16.31,['fake'],fake,fake
8233,B2025,2,3,16.32,['fake'],fake,fake
8234,B2025,2,3,16.33,['fake'],fake,fake
8235,B2025,2,3,16.34,['fake'],fake,fake
8236,B2025,2,3,16.35,['fake'],fake,fake
8237,B2025,2,3,16.36,['fake'],fake,fake
8238,B2025,2,3,16.37,['fake'],fake,fake
8239,B2025,2,3,16.38,['fake'],fake,fake
8240,B2025,2,3,16.39,['AU31'],['AU31'],fake
8241,B2025,2,3,16.4,['fake'],fake,fake
8242,B2025,2,3,16.41,['fake'],fake,fake
8243,B2025,2,3,16.42,"['AU16', 'AU17']","['AU16', 'AU17']",fake
8244,B2025,2,3,16.43,['fake'],fake,fake
8245,B2025,2,3,16.44,['fake'],fake,fake
8246,B2025,2,3,16.45,['fake'],fake,fake
8247,B2025,2,3,16.46,['fake'],fake,fake
8248,B2025,2,3,16.47,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8249,B2025,2,3,16.48,['fake'],fake,fake
8250,B2025,2,3,16.49,['fake'],fake,fake
8251,B2025,2,3,16.5,"['AU17', 'AU37']","['AU17', 'AU37']",fake
8252,B2025,2,3,16.51,"['AU4', 'AU18']","['AU4', 'AU18']",fake
8253,B2025,2,3,16.52,['fake'],fake,fake
8254,B2025,2,3,16.53,['fake'],fake,fake
8255,B2025,2,3,16.54,['fake'],fake,fake
8256,B2025,2,3,16.55,['fake'],fake,fake
8257,B2025,2,3,16.56,['fake'],fake,fake
8258,B2025,2,3,16.57,['fake'],fake,fake
8259,B2025,2,3,16.58,['fake'],fake,fake
8260,B2025,2,3,16.59,['fake'],fake,fake
8261,B2025,2,3,17,['fake'],fake,fake
8262,B2025,2,3,17.01,['fake'],fake,fake
8263,B2025,2,3,17.02,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8264,B2025,2,3,17.03,['fake'],fake,fake
8265,B2025,2,3,17.04,['fake'],fake,fake
8266,B2025,2,3,17.05,['AU4'],['AU4'],fake
8267,B2025,2,3,17.06,['fake'],fake,fake
8268,B2025,2,3,17.07,['fake'],fake,fake
8269,B2025,2,3,17.08,['fake'],fake,fake
8270,B2025,2,3,17.09,['fake'],fake,fake
8271,B2025,2,3,17.1,['fake'],fake,fake
8272,B2025,2,3,17.11,['fake'],fake,fake
8273,B2025,2,3,17.12,['AU31'],['AU31'],fake
8274,B2025,2,3,17.13,['fake'],fake,fake
8275,B2025,2,3,17.14,['fake'],fake,fake
8276,B2025,2,3,17.15,['fake'],fake,fake
8277,B2025,2,3,17.16,['fake'],fake,fake
8278,B2025,2,3,17.17,"['AU16', 'AU17', 'AU25']","['AU16', 'AU17', 'AU25']",fake
8279,B2025,2,3,17.18,['fake'],fake,fake
8280,B2025,2,3,17.19,['AU4'],['AU4'],fake
8281,B2025,2,3,17.2,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8282,B2025,2,3,17.21,['fake'],fake,fake
8283,B2025,2,3,17.22,['fake'],fake,fake
8284,B2025,2,3,17.23,['fake'],fake,fake
8285,B2025,2,3,17.24,['fake'],fake,fake
8286,B2025,2,3,17.25,['fake'],fake,fake
8287,B2025,2,3,17.26,['fake'],fake,fake
8288,B2025,2,3,17.27,['fake'],fake,fake
8289,B2025,2,3,17.28,['fake'],fake,fake
8290,B2025,2,3,17.29,['fake'],fake,fake
8291,B2025,2,3,17.3,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8292,B2025,2,3,17.31,['fake'],fake,fake
8293,B2025,2,3,17.32,['fake'],fake,fake
8294,B2025,2,3,17.33,['fake'],fake,fake
8295,B2025,2,3,17.34,['fake'],fake,fake
8296,B2025,2,3,17.35,['fake'],fake,fake
8297,B2025,2,3,17.36,['fake'],fake,fake
8298,B2025,2,3,17.37,['fake'],fake,fake
8299,B2025,2,3,17.38,['fake'],fake,fake
8300,B2025,2,3,17.39,['fake'],fake,fake
8301,B2025,2,3,17.4,['fake'],fake,fake
8302,B2025,2,3,17.41,['fake'],fake,fake
8303,B2025,2,3,17.42,['fake'],fake,fake
8304,B2025,2,3,17.43,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8305,B2025,2,3,17.44,['fake'],fake,fake
8306,B2025,2,3,17.45,['fake'],fake,fake
8307,B2025,2,3,17.46,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8308,B2025,2,3,17.47,['fake'],fake,fake
8309,B2025,2,3,17.48,['fake'],fake,fake
8310,B2025,2,3,17.49,['fake'],fake,fake
8311,B2025,2,3,17.5,['fake'],fake,fake
8312,B2025,2,3,17.51,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8313,B2025,2,3,17.52,['fake'],fake,fake
8314,B2025,2,3,17.53,['fake'],fake,fake
8315,B2025,2,3,17.54,['fake'],fake,fake
8316,B2025,2,3,17.55,['fake'],fake,fake
8317,B2025,2,3,17.56,['fake'],fake,fake
8318,B2025,2,4,21.15,['fake'],fake,fake
8319,B2025,2,4,21.16,['fake'],fake,fake
8320,B2025,2,4,21.17,['fake'],fake,fake
8321,B2025,2,4,21.18,['fake'],fake,fake
8322,B2025,2,4,21.19,['fake'],fake,fake
8323,B2025,2,4,21.2,['AU31'],['AU31'],fake
8324,B2025,2,4,21.21,['fake'],fake,fake
8325,B2025,2,4,21.22,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8326,B2025,2,4,21.23,['fake'],fake,fake
8327,B2025,2,4,21.24,['fake'],fake,fake
8328,B2025,2,4,21.25,['fake'],fake,fake
8329,B2025,2,4,21.26,['AU7'],['AU7'],fake
8330,B2025,2,4,21.27,['fake'],fake,fake
8331,B2025,2,4,21.28,['AU37'],['AU37'],fake
8332,B2025,2,4,21.29,['AU14'],['AU14'],fake
8333,B2025,2,4,21.3,['fake'],fake,fake
8334,B2025,2,4,21.31,['AU31'],['AU31'],fake
8335,B2025,2,4,21.32,['fake'],fake,fake
8336,B2025,2,4,21.33,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8337,B2025,2,4,21.34,['fake'],fake,fake
8338,B2025,2,4,21.35,['fake'],fake,fake
8339,B2025,2,4,21.36,['fake'],fake,fake
8340,B2025,2,4,21.37,['fake'],fake,fake
8341,B2025,2,4,21.38,['fake'],fake,fake
8342,B2025,2,4,21.39,['fake'],fake,fake
8343,B2025,2,4,21.4,['fake'],fake,fake
8344,B2025,2,4,21.41,['fake'],fake,fake
8345,B2025,2,4,21.42,['fake'],fake,fake
8346,B2025,2,4,21.43,['fake'],fake,fake
8347,B2025,2,4,21.44,['fake'],fake,fake
8348,B2025,2,4,21.45,['fake'],fake,fake
8349,B2025,2,4,21.46,"['AU1', 'AU4']","['AU1', 'AU4']",fake
8350,B2025,2,4,21.47,['fake'],fake,fake
8351,B2025,2,4,21.48,['fake'],fake,fake
8352,B2025,2,4,21.49,['fake'],fake,fake
8353,B2025,2,4,21.5,['fake'],fake,fake
8354,B2025,2,4,21.51,['fake'],fake,fake
8355,B2025,2,4,21.52,['AU31'],['AU31'],fake
8356,B2025,2,4,21.53,['fake'],fake,fake
8357,B2025,2,4,21.54,['fake'],fake,fake
8358,B2025,2,4,21.55,['fake'],fake,fake
8359,B2025,2,4,21.56,['fake'],fake,fake
8360,B2025,2,4,21.57,['fake'],fake,fake
8361,B2025,2,4,21.58,['fake'],fake,fake
8362,B2025,2,4,21.59,['fake'],fake,fake
8363,B2025,2,4,22,['fake'],fake,fake
8364,B2025,2,4,22.01,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8365,B2025,2,4,22.02,['fake'],fake,fake
8366,B2025,2,4,22.03,['fake'],fake,fake
8367,B2025,2,4,22.04,['fake'],fake,fake
8368,B2025,2,4,22.05,['fake'],fake,fake
8369,B2025,2,4,22.06,['fake'],fake,fake
8370,B2025,2,4,22.07,['fake'],fake,fake
8371,B2025,2,4,22.08,['fake'],fake,fake
8372,B2025,2,4,22.09,['fake'],fake,fake
8373,B2025,2,4,22.1,['fake'],fake,fake
8374,B2025,2,4,22.11,['fake'],fake,fake
8375,B2025,2,4,22.12,['fake'],fake,fake
8376,B2025,2,4,22.13,['fake'],fake,fake
8377,B2025,2,4,22.14,['fake'],fake,fake
8378,B2025,2,4,22.15,['fake'],fake,fake
8379,B2025,2,4,22.16,['fake'],fake,fake
8380,B2025,2,4,22.17,['fake'],fake,fake
8381,B2025,2,4,22.18,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8382,B2025,2,4,22.19,['fake'],fake,fake
8383,B2025,2,4,22.2,['fake'],fake,fake
8384,B2025,2,4,22.21,['fake'],fake,fake
8385,B2025,2,4,22.22,['fake'],fake,fake
8386,B2025,2,4,22.23,['fake'],fake,fake
8387,B2025,2,4,22.24,['fake'],fake,fake
8388,B2025,2,4,22.25,"['AU1', 'AU2', 'AU14']","['AU1', 'AU2', 'AU14']",fake
8389,B2025,2,4,22.26,"['AU17', 'AU21']","['AU17', 'AU21']",fake
8390,B2025,2,4,22.27,['fake'],fake,fake
8391,B2025,2,4,22.28,['fake'],fake,fake
8392,B2025,2,4,22.29,['fake'],fake,fake
8393,B2025,2,4,22.3,['fake'],fake,fake
8394,B2025,2,4,22.31,['fake'],fake,fake
8395,B2025,2,4,22.32,['fake'],fake,fake
8396,B2025,2,4,22.33,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8397,B2025,2,4,22.34,['fake'],fake,fake
8398,B2025,2,4,22.35,['fake'],fake,fake
8399,B2025,2,4,22.36,['fake'],fake,fake
8400,B2025,2,4,22.37,['fake'],fake,fake
8401,B2025,2,4,22.38,['fake'],fake,fake
8402,B2025,2,4,22.39,['AU21'],['AU21'],fake
8403,B2025,2,4,22.4,['fake'],fake,fake
8404,B2025,2,4,22.41,['fake'],fake,fake
8405,B2025,2,4,22.42,['fake'],fake,fake
8406,B2025,2,4,22.43,['fake'],fake,fake
8407,B2025,2,4,22.44,['fake'],fake,fake
8408,B2025,2,4,22.45,['fake'],fake,fake
8409,B2025,2,4,22.46,['fake'],fake,fake
8410,B2025,2,4,22.47,['fake'],fake,fake
8411,B2025,2,4,22.48,['fake'],fake,fake
8412,B2025,2,4,22.49,"['AU7', 'AU31']","['AU7', 'AU31']",fake
8413,B2025,2,4,22.5,['fake'],fake,fake
8414,B2025,2,4,22.51,['fake'],fake,fake
8415,B2025,2,4,22.52,['fake'],fake,fake
8416,B2025,2,4,22.53,['fake'],fake,fake
8417,B2025,2,4,22.54,['fake'],fake,fake
8418,B2025,2,4,22.55,['fake'],fake,fake
8419,B2025,2,4,22.56,['fake'],fake,fake
8420,B2025,2,4,22.57,['fake'],fake,fake
8421,B2025,2,4,22.58,['fake'],fake,fake
8422,B2025,2,4,22.59,['fake'],fake,fake
8423,B2025,2,4,23,['fake'],fake,fake
8424,B2025,2,4,23.01,['fake'],fake,fake
8425,B2025,2,4,23.02,['fake'],fake,fake
8426,B2025,2,4,23.03,['fake'],fake,fake
8427,B2025,2,4,23.04,['fake'],fake,fake
8428,B2025,2,4,23.05,['fake'],fake,fake
8429,B2025,2,4,23.06,['fake'],fake,fake
8430,B2025,2,4,23.07,['fake'],fake,fake
8431,B2025,2,4,23.08,['fake'],fake,fake
8432,B2025,2,4,23.09,['fake'],fake,fake
8433,B2025,2,4,23.1,['AU21'],['AU21'],fake
8434,B2025,2,4,23.11,['fake'],fake,fake
8435,B2025,2,4,23.12,['AU17'],['AU17'],fake
8436,B2025,2,4,23.13,['fake'],fake,fake
8437,B2025,2,4,23.14,['fake'],fake,fake
8438,B2025,2,4,23.15,['fake'],fake,fake
8439,B2025,2,4,23.16,['fake'],fake,fake
8440,B2025,2,4,23.17,['fake'],fake,fake
8441,B2025,2,4,23.18,['fake'],fake,fake
8442,B2025,2,4,23.19,['fake'],fake,fake
8443,B2025,2,4,23.2,['fake'],fake,fake
8444,B2025,2,4,23.21,['fake'],fake,fake
8445,B2025,2,4,23.22,['fake'],fake,fake
8446,B2025,2,4,23.23,['fake'],fake,fake
8447,B2025,2,4,23.24,['fake'],fake,fake
8448,B2025,2,4,23.25,['fake'],fake,fake
8449,B2025,2,4,23.26,['fake'],fake,fake
8450,B2025,2,4,23.27,['fake'],fake,fake
8451,B2025,2,4,23.28,['fake'],fake,fake
8452,B2025,2,4,23.29,['fake'],fake,fake
8453,B2025,2,4,23.3,['fake'],fake,fake
8454,B2025,2,4,23.31,['fake'],fake,fake
8455,B2025,2,4,23.32,['fake'],fake,fake
8456,B2025,2,4,23.33,['fake'],fake,fake
8457,B2025,2,4,23.34,['fake'],fake,fake
8458,B2025,2,4,23.35,['fake'],fake,fake
8459,B2025,2,4,23.36,['fake'],fake,fake
8460,B2025,2,4,23.37,['fake'],fake,fake
8461,B2025,2,4,23.38,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8462,B2025,2,4,23.39,['AU7'],['AU7'],fake
8463,B2025,2,4,23.4,['fake'],fake,fake
8464,B2025,2,4,23.41,['fake'],fake,fake
8465,B2025,2,4,23.42,['fake'],fake,fake
8466,B2025,2,4,23.43,['fake'],fake,fake
8467,B2025,2,4,23.44,['fake'],fake,fake
8468,B2025,2,4,23.45,['fake'],fake,fake
8469,B2025,2,4,23.46,['fake'],fake,fake
8470,B2025,2,4,23.47,['fake'],fake,fake
8471,B2025,2,4,23.48,['fake'],fake,fake
8472,B2025,2,4,23.49,['AU12'],['AU12'],fake
8473,B2025,2,4,23.5,['fake'],fake,fake
8474,B2025,2,4,23.51,"['AU17', 'AU32_B']","['AU17', 'AU32']",fake
8475,B2025,2,4,23.52,['fake'],fake,fake
8476,B2025,2,4,23.53,['fake'],fake,fake
8477,B2025,2,4,23.54,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8478,B2025,2,4,23.55,['fake'],fake,fake
8479,B2025,2,4,23.56,['fake'],fake,fake
8480,B2025,2,4,23.57,"['AU4', 'AU7']","['AU4', 'AU7']",fake
8481,B2025,2,4,23.58,['fake'],fake,fake
8482,B2025,2,4,23.59,['fake'],fake,fake
8483,B2025,2,4,24,['fake'],fake,fake
8484,B2025,2,4,24.01,['fake'],fake,fake
8485,B2025,2,4,24.02,['fake'],fake,fake
8486,B2025,2,4,24.03,['fake'],fake,fake
8487,B2025,2,4,24.04,['fake'],fake,fake
8488,B2025,2,4,24.05,['fake'],fake,fake
8489,B2025,2,4,24.06,['fake'],fake,fake
8490,B2025,2,4,24.07,['fake'],fake,fake
8491,B2025,2,4,24.08,['fake'],fake,fake
8492,B2025,2,4,24.09,['fake'],fake,fake
8493,B2025,2,4,24.1,['fake'],fake,fake
8494,B2025,2,4,24.11,['fake'],fake,fake
8495,B2025,2,4,24.12,['fake'],fake,fake
8496,B2025,2,4,24.13,['fake'],fake,fake
8497,B2025,2,4,24.14,['fake'],fake,fake
8498,B2025,2,4,24.15,['AU17'],['AU17'],fake
8499,B2025,2,4,24.16,['fake'],fake,fake
8500,B2025,2,4,24.17,['fake'],fake,fake
8501,B2025,2,4,24.18,['AU17'],['AU17'],fake
8502,B2029,2,1,1.57,['fake'],fake,fake
8503,B2029,2,1,1.58,['fake'],fake,fake
8504,B2029,2,1,1.59,['fake'],fake,fake
8505,B2029,2,1,2,['fake'],fake,fake
8506,B2029,2,1,2.01,['AU24'],['AU24'],fake
8507,B2029,2,1,2.02,['fake'],fake,fake
8508,B2029,2,1,2.03,['AU2'],['AU2'],fake
8509,B2029,2,1,2.04,['fake'],fake,fake
8510,B2029,2,1,2.05,['AU24'],['AU24'],fake
8511,B2029,2,1,2.06,['AU17'],['AU17'],fake
8512,B2029,2,1,2.07,['fake'],fake,fake
8513,B2029,2,1,2.08,['AU17'],['AU17'],fake
8514,B2029,2,1,2.09,['fake'],fake,fake
8515,B2029,2,1,2.1,['fake'],fake,fake
8516,B2029,2,1,2.11,"['AU1', 'AU2', 'AU15', 'AU17']","['AU1', 'AU2', 'AU15', 'AU17']",fake
8517,B2029,2,1,2.12,['fake'],fake,fake
8518,B2029,2,1,2.13,"['AU1', 'AU2']","['AU1', 'AU2']",fake
8519,B2029,2,1,2.14,['fake'],fake,fake
8520,B2029,2,1,2.15,['fake'],fake,fake
8521,B2029,2,1,2.16,['AU17'],['AU17'],fake
